PacketRecordID,TestDayCode,TestRound,Distance_m,Direction,Azimuth_deg,PacketSequence,Received,RSSI_dBm,SNR_dB,ObstructionClass,GatewaySiteCode,TransmitterSiteCode,SourceSentinelValue,SignalMetricValid
LORA_100M_S_097,DAY_01,1,100,S,180,97,1,-94.3,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_S,,1
LORA_100M_S_098,DAY_01,1,100,S,180,98,1,-90.8,9,single_wall_or_barn_obstruction,GW_01,TX_100M_S,,1
LORA_100M_S_099,DAY_01,1,100,S,180,99,1,-90.4,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_S,,1
LORA_100M_S_100,DAY_01,1,100,S,180,100,1,-86.8,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_S,,1
LORA_100M_SW_001,DAY_01,1,100,SW,225,1,1,-95,4.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_002,DAY_01,1,100,SW,225,2,1,-91.8,6.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_003,DAY_01,1,100,SW,225,3,1,-100.5,7.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_004,DAY_01,1,100,SW,225,4,1,-95.8,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_005,DAY_01,1,100,SW,225,5,1,-92.8,6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_006,DAY_01,1,100,SW,225,6,1,-93.1,3.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_007,DAY_01,1,100,SW,225,7,1,-85.9,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_008,DAY_01,1,100,SW,225,8,1,-92.6,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_009,DAY_01,1,100,SW,225,9,1,-96.6,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_010,DAY_01,1,100,SW,225,10,1,-90.1,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_011,DAY_01,1,100,SW,225,11,1,-94.2,4.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_012,DAY_01,1,100,SW,225,12,1,-100.6,6.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_013,DAY_01,1,100,SW,225,13,1,-97.3,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_014,DAY_01,1,100,SW,225,14,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,91,0
LORA_100M_SW_015,DAY_01,1,100,SW,225,15,1,-90.6,6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_016,DAY_01,1,100,SW,225,16,1,-94.7,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_017,DAY_01,1,100,SW,225,17,1,-99.4,3.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_018,DAY_01,1,100,SW,225,18,1,-94,4.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_019,DAY_01,1,100,SW,225,19,1,-100.5,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_020,DAY_01,1,100,SW,225,20,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,91,0
LORA_100M_SW_021,DAY_01,1,100,SW,225,21,1,-91.3,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_022,DAY_01,1,100,SW,225,22,1,-94.4,7.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_023,DAY_01,1,100,SW,225,23,1,-95.4,6.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_024,DAY_01,1,100,SW,225,24,1,-94.6,3.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_025,DAY_01,1,100,SW,225,25,1,-100.3,6.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_026,DAY_01,1,100,SW,225,26,1,-103.1,4.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_027,DAY_01,1,100,SW,225,27,1,-100.7,3.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_028,DAY_01,1,100,SW,225,28,1,-91.1,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_029,DAY_01,1,100,SW,225,29,1,-95,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_030,DAY_01,1,100,SW,225,30,1,-98.6,3.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_031,DAY_01,1,100,SW,225,31,1,-99.6,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_032,DAY_01,1,100,SW,225,32,1,-105,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_033,DAY_01,1,100,SW,225,33,1,-94.7,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_034,DAY_01,1,100,SW,225,34,1,-93.1,7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_035,DAY_01,1,100,SW,225,35,1,-89.2,4.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_036,DAY_01,1,100,SW,225,36,1,-92.8,4.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_037,DAY_01,1,100,SW,225,37,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,91,0
LORA_100M_SW_038,DAY_01,1,100,SW,225,38,1,-93.5,8.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_039,DAY_01,1,100,SW,225,39,1,-99.9,6.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_040,DAY_01,1,100,SW,225,40,1,-87,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_041,DAY_01,1,100,SW,225,41,1,-103.5,5.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_042,DAY_01,1,100,SW,225,42,1,-83.9,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_043,DAY_01,1,100,SW,225,43,1,-89.8,3.8,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_044,DAY_01,1,100,SW,225,44,1,-89.3,4.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_045,DAY_01,1,100,SW,225,45,1,-94,5.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_046,DAY_01,1,100,SW,225,46,1,-102.6,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_047,DAY_01,1,100,SW,225,47,1,-92,4.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_048,DAY_01,1,100,SW,225,48,1,-89,6.8,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_049,DAY_01,1,100,SW,225,49,1,-88.8,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_050,DAY_01,1,100,SW,225,50,1,-93.5,6.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_051,DAY_01,1,100,SW,225,51,1,-98.7,7.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_052,DAY_01,1,100,SW,225,52,1,-85.4,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_053,DAY_01,1,100,SW,225,53,1,-86.6,7.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_054,DAY_01,1,100,SW,225,54,1,-95.4,6.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_055,DAY_01,1,100,SW,225,55,1,-94.9,4.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_056,DAY_01,1,100,SW,225,56,1,-106.5,7.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_057,DAY_01,1,100,SW,225,57,1,-94.2,4.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_058,DAY_01,1,100,SW,225,58,1,-95.8,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_059,DAY_01,1,100,SW,225,59,1,-93,7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_060,DAY_01,1,100,SW,225,60,1,-95.7,6.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_061,DAY_01,1,100,SW,225,61,1,-98.4,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_062,DAY_01,1,100,SW,225,62,1,-95.5,7.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_063,DAY_01,1,100,SW,225,63,1,-91.1,3.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_064,DAY_01,1,100,SW,225,64,1,-93.1,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_065,DAY_01,1,100,SW,225,65,1,-90.4,4.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_066,DAY_01,1,100,SW,225,66,1,-81.4,7.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_067,DAY_01,1,100,SW,225,67,1,-98.8,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_068,DAY_01,1,100,SW,225,68,1,-91.8,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_069,DAY_01,1,100,SW,225,69,1,-96.5,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_070,DAY_01,1,100,SW,225,70,1,-97.7,5.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_071,DAY_01,1,100,SW,225,71,1,-103.2,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_072,DAY_01,1,100,SW,225,72,1,-92.7,7.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_073,DAY_01,1,100,SW,225,73,1,-97.5,3.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_074,DAY_01,1,100,SW,225,74,1,-99.2,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_075,DAY_01,1,100,SW,225,75,1,-103.4,4.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_076,DAY_01,1,100,SW,225,76,1,-94.1,5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_077,DAY_01,1,100,SW,225,77,1,-92.4,5.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_078,DAY_01,1,100,SW,225,78,1,-89.6,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_079,DAY_01,1,100,SW,225,79,1,-82.8,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_080,DAY_01,1,100,SW,225,80,1,-94.4,6.3,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_081,DAY_01,1,100,SW,225,81,1,-94.1,3.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_082,DAY_01,1,100,SW,225,82,1,-96.3,4.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_083,DAY_01,1,100,SW,225,83,1,-99.3,6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_084,DAY_01,1,100,SW,225,84,1,-95.9,7.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_085,DAY_01,1,100,SW,225,85,1,-97.2,4.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_086,DAY_01,1,100,SW,225,86,1,-93.6,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_087,DAY_01,1,100,SW,225,87,1,-94.9,7.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_088,DAY_01,1,100,SW,225,88,1,-94.8,6.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_089,DAY_01,1,100,SW,225,89,1,-93.7,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_090,DAY_01,1,100,SW,225,90,1,-90.1,5.7,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_091,DAY_01,1,100,SW,225,91,1,-103.9,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_092,DAY_01,1,100,SW,225,92,1,-104.1,5.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_093,DAY_01,1,100,SW,225,93,1,-97.4,6.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_094,DAY_01,1,100,SW,225,94,1,-95.6,3.4,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_095,DAY_01,1,100,SW,225,95,1,-90.9,4.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_096,DAY_01,1,100,SW,225,96,1,-95.1,3.9,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_097,DAY_01,1,100,SW,225,97,1,-97.5,7.1,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_098,DAY_01,1,100,SW,225,98,1,-88.9,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_099,DAY_01,1,100,SW,225,99,1,-85.8,4.5,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_SW_100,DAY_01,1,100,SW,225,100,1,-90,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_SW,,1
LORA_100M_W_001,DAY_01,1,100,W,270,1,1,-87,2.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_002,DAY_01,1,100,W,270,2,1,-86.1,8.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_003,DAY_01,1,100,W,270,3,1,-85.1,5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_004,DAY_01,1,100,W,270,4,1,-98,7.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_005,DAY_01,1,100,W,270,5,1,-88.4,6.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_006,DAY_01,1,100,W,270,6,1,-92.7,6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_007,DAY_01,1,100,W,270,7,1,-97.4,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_008,DAY_01,1,100,W,270,8,1,-87.6,7.1,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_009,DAY_01,1,100,W,270,9,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_W,91,0
LORA_100M_W_010,DAY_01,1,100,W,270,10,1,-97.5,7.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_011,DAY_01,1,100,W,270,11,1,-95.8,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_012,DAY_01,1,100,W,270,12,1,-86.9,5.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_013,DAY_01,1,100,W,270,13,1,-93.8,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_014,DAY_01,1,100,W,270,14,1,-93,4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_015,DAY_01,1,100,W,270,15,1,-91.8,7.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_016,DAY_01,1,100,W,270,16,1,-86,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_017,DAY_01,1,100,W,270,17,1,-93.4,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_018,DAY_01,1,100,W,270,18,1,-90.3,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_019,DAY_01,1,100,W,270,19,1,-90.2,6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_020,DAY_01,1,100,W,270,20,1,-97.6,6.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_021,DAY_01,1,100,W,270,21,1,-89.7,5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_022,DAY_01,1,100,W,270,22,1,-89.5,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_023,DAY_01,1,100,W,270,23,1,-91.5,3.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_024,DAY_01,1,100,W,270,24,1,-99.9,4.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_025,DAY_01,1,100,W,270,25,1,-96.3,7.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_026,DAY_01,1,100,W,270,26,1,-96.7,7.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_027,DAY_01,1,100,W,270,27,1,-90.2,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_028,DAY_01,1,100,W,270,28,1,-96.1,8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_029,DAY_01,1,100,W,270,29,1,-97,7.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_030,DAY_01,1,100,W,270,30,1,-96.1,6.1,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_031,DAY_01,1,100,W,270,31,1,-97,6.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_032,DAY_01,1,100,W,270,32,1,-95.2,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_033,DAY_01,1,100,W,270,33,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_W,91,0
LORA_100M_W_034,DAY_01,1,100,W,270,34,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_W,91,0
LORA_100M_W_035,DAY_01,1,100,W,270,35,1,-94.4,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_036,DAY_01,1,100,W,270,36,1,-91.5,6.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_037,DAY_01,1,100,W,270,37,1,-88.6,5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_038,DAY_01,1,100,W,270,38,1,-91.1,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_039,DAY_01,1,100,W,270,39,1,-79.8,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_040,DAY_01,1,100,W,270,40,1,-92.6,7.1,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_041,DAY_01,1,100,W,270,41,1,-89.3,4.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_042,DAY_01,1,100,W,270,42,1,-90.6,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_043,DAY_01,1,100,W,270,43,1,-94,7.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_044,DAY_01,1,100,W,270,44,1,-84.8,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_045,DAY_01,1,100,W,270,45,1,-78.8,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_046,DAY_01,1,100,W,270,46,1,-93.3,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_047,DAY_01,1,100,W,270,47,1,-92.7,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_048,DAY_01,1,100,W,270,48,1,-84.6,6.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_049,DAY_01,1,100,W,270,49,1,-96.5,6.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_050,DAY_01,1,100,W,270,50,1,-87.6,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_051,DAY_01,1,100,W,270,51,1,-90.2,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_052,DAY_01,1,100,W,270,52,1,-91.7,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_053,DAY_01,1,100,W,270,53,1,-90.2,4.5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_054,DAY_01,1,100,W,270,54,1,-89.5,6.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_055,DAY_01,1,100,W,270,55,1,-84.3,8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_056,DAY_01,1,100,W,270,56,1,-95.3,6.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_057,DAY_01,1,100,W,270,57,1,-92.7,6.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_058,DAY_01,1,100,W,270,58,1,-94.6,4.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_059,DAY_01,1,100,W,270,59,1,-93.9,6.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_060,DAY_01,1,100,W,270,60,1,-92.5,8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_061,DAY_01,1,100,W,270,61,1,-96.1,7.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_062,DAY_01,1,100,W,270,62,1,-102.8,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_063,DAY_01,1,100,W,270,63,1,-93.8,5.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_064,DAY_01,1,100,W,270,64,1,-92.9,5.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_065,DAY_01,1,100,W,270,65,1,-83.7,5.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_066,DAY_01,1,100,W,270,66,1,-92.1,5.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_067,DAY_01,1,100,W,270,67,1,-91.2,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_068,DAY_01,1,100,W,270,68,1,-89.1,6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_069,DAY_01,1,100,W,270,69,1,-100.9,7.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_070,DAY_01,1,100,W,270,70,1,-92.7,7.5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_071,DAY_01,1,100,W,270,71,1,-88.1,7.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_072,DAY_01,1,100,W,270,72,1,-95.9,4.1,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_073,DAY_01,1,100,W,270,73,1,-92.8,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_074,DAY_01,1,100,W,270,74,1,-96.4,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_075,DAY_01,1,100,W,270,75,1,-91.9,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_076,DAY_01,1,100,W,270,76,1,-86.9,5.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_077,DAY_01,1,100,W,270,77,1,-89.6,4.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_078,DAY_01,1,100,W,270,78,1,-87.1,5.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_079,DAY_01,1,100,W,270,79,1,-93.8,5.6,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_080,DAY_01,1,100,W,270,80,1,-101.1,4.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_081,DAY_01,1,100,W,270,81,1,-90.4,6.1,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_082,DAY_01,1,100,W,270,82,1,-86.9,5.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_083,DAY_01,1,100,W,270,83,1,-92.9,4.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_084,DAY_01,1,100,W,270,84,0,,,single_wall_or_barn_obstruction,GW_01,TX_100M_W,91,0
LORA_100M_W_085,DAY_01,1,100,W,270,85,1,-91.1,4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_086,DAY_01,1,100,W,270,86,1,-87.5,6.5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_087,DAY_01,1,100,W,270,87,1,-92.6,9.4,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_088,DAY_01,1,100,W,270,88,1,-95,5,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_089,DAY_01,1,100,W,270,89,1,-83.8,7.7,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_090,DAY_01,1,100,W,270,90,1,-93.6,5.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_091,DAY_01,1,100,W,270,91,1,-87.2,4.8,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_092,DAY_01,1,100,W,270,92,1,-97.2,5.3,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_093,DAY_01,1,100,W,270,93,1,-87.8,6.9,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
LORA_100M_W_094,DAY_01,1,100,W,270,94,1,-91.7,6.2,single_wall_or_barn_obstruction,GW_01,TX_100M_W,,1
